VIN (1-10),County,City,State,Postal Code,Model Year,Make,Model,Electric Vehicle Type,Clean Alternative Fuel Vehicle (CAFV) Eligibility,Electric Range,Base MSRP,Legislative District,DOL Vehicle ID,Vehicle Location,Electric Utility,2020 Census Tract
1G1RB6S50H,King,Seattle,WA,98122,2017,CHEVROLET,VOLT,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,53,0,37,546941,POINT (-122.30839 47.610365),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007800
7SAYGDEE5P,King,Kirkland,WA,98034,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,1,237826494,POINT (-122.209285 47.71124),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022204
5YJ3E1EA1J,Kitsap,Bremerton,WA,98311,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,23,260693394,POINT (-122.6468815 47.6344364),PUGET SOUND ENERGY INC,53035091600
1N4AZ0CP2F,Snohomish,Everett,WA,98203,2015,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,0,38,221469615,POINT (-122.213105 47.95479),PUGET SOUND ENERGY INC,53061040900
5YJ3E1EA4P,King,Shoreline,WA,98155,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,32,240675249,POINT (-122.3175 47.7578146),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020500
5YJYGDEE0M,Clark,Vancouver,WA,98684,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,17,253923785,POINT (-122.51692 45.6228),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041319
5YJ3E1EB3J,King,Seattle,WA,98115,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,46,475380335,POINT (-122.3185 47.67949),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002000
5YJ3E1EA8N,King,Seatac,WA,98148,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,33,209548384,POINT (-122.32863 47.46233),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028500
7SAYGDEE3N,King,Seattle,WA,98119,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36,182802756,POINT (-122.363815 47.63046),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005804
1N4AZ1CP9J,King,Kirkland,WA,98034,2018,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,151,0,45,209579800,POINT (-122.209285 47.71124),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033021903
5YJYGDEF2M,King,Seattle,WA,98117,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36,175293093,POINT (-122.37275 47.68968),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001702
JN1AZ0CP1B,Clark,Vancouver,WA,98685,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,18,239344437,POINT (-122.7033368 45.7042923),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040908
5YJ3E1EA3M,King,Kent,WA,98031,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,47,170801130,POINT (-122.2012521 47.3931814),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029408
5YJ3E1EB9N,King,Kirkland,WA,98034,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,185518868,POINT (-122.209285 47.71124),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022006
WBY7Z4C50J,King,Kirkland,WA,98033,2018,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,97,0,45,108728987,POINT (-122.20264 47.6785),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022401
7SAYGDEEXP,King,Seattle,WA,98109,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36,249775543,POINT (-122.34848 47.632405),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006701
5YJ3E1EB0J,King,Kenmore,WA,98028,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,46,476159645,POINT (-122.2504747 47.7617128),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022102
KNDCD3LD0K,King,Seattle,WA,98133,2019,KIA,NIRO,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,26,0,32,477395761,POINT (-122.34584 47.76726),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000402
3FMTK1SS9M,Snohomish,Edmonds,WA,98026,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,21,241464282,POINT (-122.335685 47.80372),PUGET SOUND ENERGY INC,53061050101
KM8KRDAF0P,King,Renton,WA,98055,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,11,229691108,POINT (-122.197 47.43876),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025805
5YJ3E1EBXJ,King,Renton,WA,98056,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,11,4423989,POINT (-122.180505 47.500055),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025601
1N4BZ0CP1H,King,Seattle,WA,98125,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,0,46,208525572,POINT (-122.296385 47.71558),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000201
1FADP3R42F,Clark,Vancouver,WA,98664,2015,FORD,FOCUS,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,76,0,49,179222270,POINT (-122.589388 45.6228731),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041208
WP0AA2Y12N,King,Bellevue,WA,98006,2022,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,209669351,POINT (-122.16937 47.571015),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024901
YV4BR0DM9M,Thurston,Lacey,WA,98516,2021,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,18,0,22,135178102,POINT (-122.7510253 47.08149),PUGET SOUND ENERGY INC,53067012330
1G1FZ6S0XP,Jefferson,Port Townsend,WA,98368,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,24,224737089,POINT (-122.7644197 48.1195874),BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,53031950604
5YJ3E1EB6L,King,Redmond,WA,98052,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,45,3259315,POINT (-122.12302 47.67668),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032323
3FMTK3SS7M,Kitsap,Port Orchard,WA,98367,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,26,166686964,POINT (-122.6851642 47.506453),PUGET SOUND ENERGY INC,53035092902
5YJ3E1EA2P,King,Seattle,WA,98125,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,249337546,POINT (-122.296385 47.71558),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000700
5YJ3E1EB1L,King,Seattle,WA,98119,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,322,0,36,133691666,POINT (-122.363815 47.63046),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007001
WA1VABGE6K,Snohomish,Woodway,WA,98020,2019,AUDI,E-TRON,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,204,0,32,198325585,POINT (-122.37507 47.80807),PUGET SOUND ENERGY INC,53061050600
1G1FY6S07K,Yakima,Yakima,WA,98902,2019,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,14,239555753,POINT (-120.524012 46.5973939),PACIFICORP,53077000800
YV4BR0DL4K,King,Seattle,WA,98115,2019,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,0,43,106083155,POINT (-122.3185 47.67949),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003601
1N4AZ0CPXD,Kitsap,Silverdale,WA,98383,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,23,144485785,POINT (-122.668076 47.665978),PUGET SOUND ENERGY INC,53035091205
5YJ3E1EA8K,King,Seattle,WA,98109,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,36,272263799,POINT (-122.34848 47.632405),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007101
1C4JJXP61M,Snohomish,Everett,WA,98204,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,21,152450091,POINT (-122.240535 47.91139),PUGET SOUND ENERGY INC,53061041809
YSMED3KA2P,Kitsap,Bainbridge Island,WA,98110,2023,POLESTAR,PS2,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,23,224618047,POINT (-122.5235781 47.6293323),PUGET SOUND ENERGY INC,53035090700
1C4RJYB60P,King,Tukwila,WA,98188,2023,JEEP,GRAND CHEROKEE,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,11,240425657,POINT (-122.29179 47.43473),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200
WMEEJ9AA6G,Kitsap,Bainbridge Island,WA,98110,2016,SMART,FORTWO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,68,0,23,242806441,POINT (-122.5235781 47.6293323),PUGET SOUND ENERGY INC,53035090901
1N4AZ1CP9K,King,Redmond,WA,98052,2019,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,150,0,48,340941674,POINT (-122.12302 47.67668),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022803
1N4BZ0CP1H,Snohomish,Bothell,WA,98021,2017,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107,0,1,333385286,POINT (-122.179458 47.802589),PUGET SOUND ENERGY INC,53061051914
5YJ3E1EA2J,King,Sammamish,WA,98074,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,45,327848426,POINT (-122.0313266 47.6285782),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032318
WBY7Z8C55J,King,Redmond,WA,98052,2018,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,97,0,48,345873685,POINT (-122.12302 47.67668),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032325
5YJXCDE28J,King,Bellevue,WA,98004,2018,TESLA,MODEL X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,41,473914388,POINT (-122.201905 47.61385),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023902
5YJSA1H17E,King,Bellevue,WA,98006,2014,TESLA,MODEL S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,208,69900,41,111721347,POINT (-122.16937 47.571015),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033024902
5YJ3E1EB3J,King,Seattle,WA,98119,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,36,168399290,POINT (-122.363815 47.63046),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007001
JTDKARFP9L,King,Kent,WA,98030,2020,TOYOTA,PRIUS PRIME,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,47,6138338,POINT (-122.199755 47.37483),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033029507
WBY33AW02P,Snohomish,Edmonds,WA,98020,2023,BMW,I4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,21,227506121,POINT (-122.37507 47.80807),PUGET SOUND ENERGY INC,53061050501
5YJ3E1EA7K,Kitsap,Silverdale,WA,98383,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,23,476442522,POINT (-122.668076 47.665978),PUGET SOUND ENERGY INC,53035090400
2C4RC1L73P,King,Tukwila,WA,98188,2023,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,11,236381687,POINT (-122.29179 47.43473),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033028200
5YJ3E1EC7L,King,Redmond,WA,98052,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,308,0,45,1893622,POINT (-122.12302 47.67668),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032321
1G1FY6S0XP,King,Seattle,WA,98102,2023,CHEVROLET,BOLT EUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,43,226083287,POINT (-122.3223156 47.6402108),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006600
5YJ3E1EA0J,King,Shoreline,WA,98155,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,32,345628853,POINT (-122.3175 47.7578146),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033021100
5YJYGDEE8L,Thurston,Tumwater,WA,98501,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,35,124633715,POINT (-122.89692 47.043535),PUGET SOUND ENERGY INC,53067011720
7SAYGDEE7N,King,Bellevue,WA,98005,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,48,208564674,POINT (-122.16085 47.624515),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033023701
5YJ3E1EA5K,King,Redmond,WA,98052,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,45,120633516,POINT (-122.12302 47.67668),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032323
5YJ3E1EB4K,King,Seattle,WA,98125,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,46,320765336,POINT (-122.296385 47.71558),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000900
1N4AZ0CP7D,King,Shoreline,WA,98177,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,0,32,194708363,POINT (-122.382425 47.77279),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020800
WAUSPBFF1H,King,Seattle,WA,98102,2017,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,0,43,135207054,POINT (-122.3223156 47.6402108),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007501
1C4JJXP64M,Snohomish,Mukilteo,WA,98275,2021,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,0,21,157569282,POINT (-122.299965 47.94171),PUGET SOUND ENERGY INC,53061042006
5YJ3E1EB0N,Thurston,Lacey,WA,98513,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,22,187196747,POINT (-122.81709 46.988575),PUGET SOUND ENERGY INC,53067011622
1V25MPE84P,King,Seattle,WA,98119,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36,233597010,POINT (-122.363815 47.63046),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007001
5YJ3E1EA7K,Yakima,Tieton,WA,98947,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,14,476682475,POINT (-120.75692 46.70383),PACIFICORP,53077002900
7SAYGDEE2N,King,Redmond,WA,98052,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,218094453,POINT (-122.12302 47.67668),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032321
3FA6P0SU1F,King,Seattle,WA,98125,2015,FORD,FUSION,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,46,119583292,POINT (-122.296385 47.71558),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000201
5YJ3E1EA6P,King,Kirkland,WA,98034,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,226077022,POINT (-122.209285 47.71124),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022003
5YJ3E1EA7L,Snohomish,Bothell,WA,98012,2020,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,266,0,21,127459139,POINT (-122.1876761 47.820517),PUGET SOUND ENERGY INC,53061051928
1G1FX6S01H,King,Seattle,WA,98112,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,43,206388619,POINT (-122.306935 47.62441),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006400
7SAYGDEFXN,Cowlitz,Kalama,WA,98625,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,20,208567439,POINT (-122.839465 46.009825),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY,53015001601
5YJ3E1EB6J,King,Seattle,WA,98107,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,36,476511976,POINT (-122.378895 47.66905),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004703
YV4BC0PL1G,King,Seattle,WA,98177,2016,VOLVO,XC90,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,13,0,32,252605006,POINT (-122.382425 47.77279),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000500
WP0AA2Y13P,King,Kenmore,WA,98028,2023,PORSCHE,TAYCAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,46,235991332,POINT (-122.2504747 47.7617128),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022101
5YJ3E1EB1J,Clark,Vancouver,WA,98664,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,0,49,475892315,POINT (-122.589388 45.6228731),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041205
1G1FX6S05H,King,Kirkland,WA,98034,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,0,1,175279989,POINT (-122.209285 47.71124),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033022203
WBY1Z8C54H,King,Seattle,WA,98177,2017,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,97,0,32,2049043,POINT (-122.382425 47.77279),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000500
7SAYGDEE1P,King,Redmond,WA,98052,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,227185507,POINT (-122.12302 47.67668),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032323
5YJ3E1EB1K,Snohomish,Mukilteo,WA,98275,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,21,477421416,POINT (-122.299965 47.94171),PUGET SOUND ENERGY INC,53061042001
5YJYGDEE5L,Clark,Vancouver,WA,98682,2020,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,291,0,17,132551114,POINT (-122.5146473 45.67862),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041335
2C4RC1S71M,Snohomish,Bothell,WA,98021,2021,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,1,237773161,POINT (-122.179458 47.802589),PUGET SOUND ENERGY INC,53061051938
2C4RC1S76M,Clark,Vancouver,WA,98682,2021,CHRYSLER,PACIFICA,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,32,0,17,144785931,POINT (-122.5146473 45.67862),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011041313
JN1AZ0CP1B,Kitsap,Poulsbo,WA,98370,2011,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,73,0,23,164121898,POINT (-122.64177 47.737525),PUGET SOUND ENERGY INC,53035940100
5YJYGDEE7M,King,Sammamish,WA,98074,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,45,179194704,POINT (-122.0313266 47.6285782),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032316
1FADP5CU3E,Kitsap,Port Orchard,WA,98366,2014,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,26,349890635,POINT (-122.639265 47.5373),PUGET SOUND ENERGY INC,53035092704
5YJ3E1EB0K,King,Renton,WA,98056,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,41,235771609,POINT (-122.180505 47.500055),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025304
1G1FZ6S03L,Clark,Vancouver,WA,98685,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,0,18,136991221,POINT (-122.7033368 45.7042923),BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),53011040907
5YJ3E1EB2M,Kitsap,Silverdale,WA,98383,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,23,150387177,POINT (-122.668076 47.665978),PUGET SOUND ENERGY INC,53035091205
1FADP5CU0E,Thurston,Tenino,WA,98589,2014,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,0,35,116893717,POINT (-122.853421 46.8553318),PUGET SOUND ENERGY INC,53067012610
5YJ3E1EA0N,King,Bellevue,WA,98006,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,41,207897980,POINT (-122.16937 47.571015),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033025001
1V2GNPE86P,King,Seattle,WA,98109,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,0,36,229513560,POINT (-122.34848 47.632405),CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006702
5YJ3E1EA2K,King,Redmond,WA,98052,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,0,48,325059353,POINT (-122.12302 47.67668),PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),53033032313
